Wavelength,Intensity,Intensity1,Intensity2,Intensity3
408.0,6.3226375843277935,5.81746356202305,0.7784596489647413,6.188760627655398
409.0,5.607013602189255,2.1368171161929297,1.292027118721137,3.8221198844596245
410.0,6.586681868704005,2.9410715244478354,-1.015158695581846,13.012756753632033
411.0,8.715521846961963,-2.2652093525260284,-0.9038565026791616,9.598399450954048
412.0,4.2662703694918775,5.834091980046452,-2.391229531068859,8.436187000152188
413.0,5.442877964457153,8.282506804877471,-3.7325657809513757,15.82374100705914
414.0,3.8317975562126776,2.5596617081544935,-0.7239254221159399,10.98404628841601
415.0,7.031811535307185,3.6392688917619864,-0.36036709284178414,13.51353106743693
416.0,6.927293855323342,7.742838242529615,-0.8879688686385521,17.42700866141041
417.0,4.71128590420534,2.576045921578924,-2.7601974768148523,23.082396385735933
418.0,5.264501616465537,2.395935255881483,-0.1307984234100843,20.193870243997196
419.0,4.039271560635683,4.100671952868652,0.8519795078460959,25.793109988696955
420.0,3.6282657451253613,-2.344135706386595,-2.5264605590703297,31.38277054464993
421.0,3.607779652695882,4.255426884895513,-0.9550956905731312,35.20884437975104
422.0,4.7921545595535235,5.068600234955966,-2.337744632411244,43.483820128675205
423.0,8.961520300251067,1.8502615002497862,4.159224453082743,53.13607304294425
424.0,4.647487878876575,3.652891904647703,-0.3722977276146935,59.00237473798626
425.0,6.338811316282175,0.7221702509451688,-0.216566856898595,72.2161187733955
426.0,6.162621956381372,7.046470776509182,-2.6353174667485746,87.93366591120213
427.0,5.684604387149108,3.6783853173901093,-4.670787365413588,105.17749773310277
428.0,7.398292945849931,2.9389228900699322,-1.1761617347883657,120.78803202606775
429.0,8.587089996513441,4.722184679789734,0.13408098887731512,143.61794117736372
430.0,5.939997600416376,3.6391090190418254,3.46588534788836,165.14728799368515
431.0,12.064125665938406,0.42125531270670535,1.5996074121279662,207.90515240806826
432.0,11.068162175778383,3.8892005358931954,-1.1033349509104653,226.88093296226185
433.0,13.71340552826058,3.2902143425890813,-1.495790293909863,263.6890687803364
434.0,14.634690749739264,0.6717509088607017,-0.5252096653889282,302.7374978452126
435.0,14.874904187838325,3.348332700240576,2.1088173913756805,348.5192705368128
436.0,17.95542899060544,3.8678029954442366,-0.42629124965512233,400.19219411225964
437.0,20.918080286735545,1.4559882901584729,5.551351915337136,464.27048582415244
438.0,22.057408485981,4.213576688259309,-2.011008223290929,560.4098835337686
439.0,22.749920374954428,1.7538640727754569,0.7675691879460089,669.2153907909683
440.0,27.485870342706733,3.907621697574001,-4.535847536952588,787.9286915701489
441.0,32.483127360390284,5.490054710338512,-3.5213073714893426,929.8857369305399
442.0,34.57069003443473,3.3614836281870453,-0.5014978794425815,1101.0975165684972
443.0,42.60513084781735,6.586709648829213,-1.4869479481256747,1326.554135475007
444.0,46.15102480841023,1.8189298341198992,-1.7277217320071259,1552.2866228278258
445.0,67.55809635875929,-1.329396715266455,-0.8577856611373136,1851.9429755605033
446.0,79.69808141469704,6.288546291141415,3.789890207030794,2071.2650116352825
447.0,89.74549243365203,3.2875981596189376,-1.7128171969562231,2393.542605469409
448.0,102.5095059328871,3.6670158082468447,-5.993276493719577,2767.0179275173514
449.0,117.93536154670764,0.8182562621850025,0.2914967517118612,3015.9319796056275
450.0,141.04840281341612,2.548242621151445,1.3800507071176469,3271.9896348493858
451.0,164.89405540484356,2.5401234168797373,-2.539081278002442,3437.3800411951306
452.0,199.2080980889809,6.4904033364538805,1.0859255118222677,3586.732866632706
453.0,217.24132408122833,2.6389057280779866,0.7322048774868506,3627.40574002255
454.0,245.92661818354654,1.1905875223431508,4.8146679786398465,3581.0273475655063
455.0,288.7248803133226,2.6622057698964454,2.325073742718388,3419.0871488434746
456.0,336.94135593688316,-3.276130377492791,-1.6991710794412995,3195.9021314941683
457.0,382.47780481631605,1.1406028867514522,1.160197283603594,2956.4579296682386
458.0,444.7575801606124,0.5397033756635778,3.6039000174531566,2665.915437442776
459.0,489.9913588858435,4.870060448590863,0.2548473446616697,2377.7413814383567
460.0,590.0853863771221,2.0818835227289867,-2.368198277614141,2167.1182899958626
461.0,673.8983955549577,2.839550303324046,-1.3971182169791803,1925.14624660306
462.0,772.8953671964762,3.2724448604133727,-0.39192559048484554,1717.076617158308
463.0,874.5731987453195,5.567058002187423,0.3497023992640891,1517.1614955951595
464.0,978.5413607598454,1.073760891122845,-1.3304891798006224,1408.028166796041
465.0,1091.1851772864889,4.8942126992103,-0.1539149824969286,1307.9712950662865
466.0,1226.8985365777744,2.6528894570546413,-2.721921715650069,1199.723239599172
467.0,1346.6364689117788,1.5909238740670162,-2.1156091827721752,1133.992773675429
468.0,1483.9831294393327,0.9944568173223445,-1.1296818047233899,1067.4470190195445
469.0,1581.4717909845701,6.60191207390082,3.228257789914295,1000.8290397173421
470.0,1671.2560959347734,7.6679631273862014,1.330151788820416,947.1626810314349
471.0,1706.3942072116117,4.675255383345132,1.3065854219739492,902.2952053079948
472.0,1760.8056476720603,5.19146903772625,0.5457888762008452,859.8744418766632
473.0,1766.6736108619698,-0.8356124022142808,-4.383443351275389,816.8148860337521
474.0,1716.632613554983,1.5081285728730052,-3.632779941272986,760.6689763003922
475.0,1682.1674683369768,0.7011252814028524,0.3106184981637625,714.1833901389477
476.0,1600.0636169937968,-2.068218989429539,-0.17227838194344258,686.0368448426498
477.0,1533.3543253124376,4.836566288379572,1.4569375295426426,657.3873752235434
478.0,1479.615084845241,2.607189784028037,-0.5479283032435944,641.3995188258639
479.0,1375.2819389948725,8.47670541055146,1.2015290579248585,607.0349853124624
480.0,1309.777099824776,3.0361941605373204,-2.4870437890481867,602.4947119437759
481.0,1243.3621136364,6.953837336125247,0.36500474648659065,599.5691504708061
482.0,1212.7576190627656,4.4019472684177,0.2620073192988741,582.4889142756224
483.0,1147.761183860276,5.363632098454843,-0.03468691809717939,553.461596180116
484.0,1090.542104963756,-0.8513463501875549,0.1689185626908909,548.390291444686
485.0,1034.2677751472256,1.7808111967879654,0.5339043631026072,566.087279390669
486.0,992.9601296261957,2.7539442179808873,0.8126559123259653,574.5381287180614
487.0,935.563498710406,4.6088393907869545,0.7276497606690953,565.5799319809048
488.0,863.838434362466,-3.1938301861339653,2.086417379919709,560.5448914842184
489.0,822.6801459813813,3.6933910287145295,0.1962016376907343,559.5303427913509
490.0,744.437640105462,2.7537989011696027,1.8918713056587535,555.5446374449373
491.0,701.9375672666229,1.104199410973024,-0.3107714234249386,553.9453446080331
492.0,637.4811960332028,3.310102945032611,-1.9030928425702882,561.8381083027045
493.0,574.4347551275105,1.8263826951229305,-2.3742875988479852,554.9050972569773
494.0,491.8572014128696,-3.000036332992863,1.7690826403262179,560.5960396984067
495.0,448.14044981663096,2.039293292872543,-2.6063431213304966,581.8597078026487
496.0,402.87917101701385,7.484751719847566,4.267909473688405,586.2141786675797
497.0,357.7923677514867,4.304168965157885,1.0203299358868207,597.1695483247161
498.0,315.3329488955659,-0.319184760420427,-0.08804902094817635,615.7857331487253
499.0,273.70801383842627,1.725774775164382,-1.8431138474001898,634.5860877631042
500.0,259.2007903081537,4.533860717406185,-1.6910928162227492,654.3629453803985
501.0,241.23609316379665,0.6751895623245616,-1.8085454832696826,675.3816735904222
502.0,212.79018831754465,2.65741939694513,-0.6948087570507937,703.959542282508
503.0,200.19830685770134,1.5936664382147967,2.024946223875986,724.2335770619418
504.0,172.2587195554914,4.140596971247049,1.5560236212318443,745.1248354139561
505.0,164.54695778203043,2.973159425563125,-2.5503442584244738,775.9081964953173
506.0,155.57010831469464,4.496457864290761,-0.8375557624121086,795.3102858106352
507.0,138.27730836857555,7.830194158641689,-0.2691979065351404,852.0451860541993
508.0,122.99506107801082,1.2803725131259682,-1.8158654057306194,870.8065067984426
509.0,122.53568162541606,0.6748291875145753,-2.239918120171609,902.4971582815701
510.0,100.84733032380623,6.156497753408047,-0.8482072873685524,926.4993980427887
511.0,89.89553754496498,1.6256334329088986,-0.662092366010171,953.3991181521469
512.0,88.06748061167693,2.8851160105317035,0.7542540967953073,970.5354138804507
513.0,79.95548590752992,4.423386341394945,0.2013460416667101,1021.2005069888908
514.0,76.54928415196798,2.700643224187502,-0.47921859989330073,1063.9094232918087
515.0,68.68513276242868,4.596701661520882,-4.70592734207878,1079.1440161302398
516.0,66.26470294997861,2.6449770423293444,3.5022914086620744,1132.2617395883328
517.0,59.256595506555584,0.42320512747477324,-1.6567343748969563,1140.5492313537504
518.0,64.51512921529923,3.4094880837405412,-0.033978198873228393,1196.6763065021057
519.0,46.81731915799966,6.134482692594389,0.09979274719700015,1219.1933924893106
520.0,40.9225252238015,-0.5696289902343494,-1.6813286094526347,1258.461602773216
521.0,40.97874978780425,6.100961133521025,-1.5574223358730706,1275.3052531787735
522.0,35.37269285909744,4.369247254193084,0.5075723456110381,1313.496821373131
523.0,38.88980727032151,1.9034610775476324,0.2990487314023369,1354.34943203524
524.0,29.541123545020668,4.613969916145692,1.3253880498669162,1380.70260046176
525.0,32.21371493896157,2.2824039076840847,-2.8430679437772994,1406.2498880120015
526.0,25.45876857325078,6.76224595234379,-1.9130390786940552,1448.1408124593443
527.0,24.459934237454917,3.512774033732512,-0.27046461054371207,1458.2474630560557
528.0,27.11528016348484,9.827212080759296,1.8110413752021088,1487.0160420828
529.0,25.770333958234573,6.6707667774904,-0.6557397610841065,1491.9337879682555
530.0,17.914761810189447,10.959755884278735,-3.563368877933158,1521.6023837905655
531.0,15.530579898738154,9.174261515212692,-2.515169363509443,1522.8194885360695
532.0,21.928315551380763,8.996217073281201,0.4498574272116116,1526.0173763569626
533.0,14.560744125989459,12.40764468417342,2.4738209264618263,1542.4502254045442
534.0,16.94435243783451,13.69913504950756,-1.7274583837712214,1529.2116237368543
535.0,12.559789398652015,12.501937577308524,0.9213259753422847,1528.795908216387
536.0,9.0165354638128,20.19783252573137,-1.2958373832130405,1528.0193479435623
537.0,13.417638769824663,17.210309887528638,8.777789793174748,1503.3088284014066
538.0,7.20213751244961,21.23802824286031,-1.2067671528922403,1480.4797677579274
539.0,16.654906502294153,26.54234418307564,0.21097869680801296,1472.1114162598792
540.0,9.87057280943472,27.9064183612077,0.5235135501127957,1460.4605734533225
541.0,7.0325450030379955,36.04038573778706,1.8640870694728164,1438.3610641525338
542.0,9.614145213151488,36.6975150182987,-2.6761221180422297,1442.5516796096438
543.0,7.482160351748718,40.70809434440153,2.2298896804946367,1442.3837720703273
544.0,7.952640499257711,48.666122415451014,-2.8595563060219717,1439.9987973907166
545.0,7.711548921051218,59.92754604518052,1.5488950942877011,1368.9932458747421
546.0,5.838461835642619,59.856928551297926,-1.1367827953364724,1369.824165517029
547.0,7.451150728436971,75.0988131405482,1.7307680130396932,1363.082604082849
548.0,10.63847509839323,88.46379360218432,0.7085259140364144,1351.9515242661837
549.0,6.693584262404443,101.42022463345836,-1.6588383822246442,1326.5168584271562
550.0,3.871608939700735,121.4884465638196,2.2497395058451275,1319.4966036851258
551.0,3.1302101892356404,148.65592851749324,0.6422484778479429,1290.1198703117009
552.0,4.324444221630586,177.99945054797,2.0731971697267966,1297.6856920265943
553.0,4.141105034276308,201.78808190429288,-0.6001586959492045,1322.1440530921152
554.0,1.748700493185197,237.44860210520153,-0.7194434641934606,1314.3179122793827
555.0,3.4179772683570775,256.2904725433496,1.1369894379785421,1267.9673954015043
556.0,0.869848555295448,277.62307375149743,-1.5943963032229078,1283.154598725807
557.0,3.7612454808424047,296.3306087719337,2.9774360793846597,1291.39513674418
558.0,5.691764543755653,314.6084352395862,-5.13081978717085,1300.9086465817338
559.0,5.143484816661754,329.5041403267743,-0.4930931796542666,1286.2468214519304
560.0,3.663855721610787,343.7052275337811,1.549439091909278,1253.5700245779224
561.0,0.6908711413293531,362.4872248074873,-0.5526791628966805,1283.900730166798
562.0,2.4530009089571365,361.02696901148937,0.27340872910474445,1268.2358053161693
563.0,4.843516847856421,350.095639875235,2.0758190339118983,1282.4590516192088
564.0,2.9726950793023548,382.9158104681563,-1.9501585458336024,1265.9556592350823
565.0,-0.2719555156769786,387.58318344101787,-2.7344456256593332,1262.2297480866403
566.0,1.5337616253222564,398.72050166493267,-1.0483080086812038,1263.68642313934
567.0,1.3090028896268393,405.8492500434474,-0.16748008133995995,1260.048082326449
568.0,2.962852479460196,392.3478060768346,0.7382314322365175,1251.124266518477
569.0,-0.003927530308288851,371.2780319386829,-0.2752913072100682,1267.7301520713092
570.0,2.736572671966883,368.9773569799798,-1.7133009502137497,1275.260366923821
571.0,4.748571568055894,340.68276291593423,2.3179224723734535,1256.9995054121466
572.0,3.784479693594278,327.59445411370695,0.16355900098832876,1270.1796772650666
573.0,2.912717844668691,312.3141625873275,-1.1130902907117957,1239.839908958991
574.0,2.4309452186093665,283.4747585453338,0.3831180680989803,1253.3034732285253
575.0,0.5611588897160402,270.3084279384557,4.888488514843061,1248.4595308793591
576.0,5.433773310665686,256.5774614090429,-2.3367022222295475,1252.356226177847
577.0,6.746739397321619,235.67966807846284,0.3117557361571244,1249.0556367328272
578.0,1.719541308129834,220.60568160475248,-0.23355185242604648,1244.0762533549018
579.0,4.416461605119451,214.2228424676673,-0.49138824404525394,1233.9621339015496
580.0,3.9691909532542127,200.81003515036002,4.397190165667496,1206.7193521087554
581.0,14.054238480746903,199.54908727203048,-0.4393059957877199,1207.9350502565937
582.0,5.1168364067777645,174.71817436981001,1.3234068091459221,1194.875033043388
583.0,1.7878943203672009,157.50368978655922,2.3623131322020186,1176.9317626622267
584.0,0.42331602321010564,152.15649379307882,3.8065680681202707,1174.0818872115667
585.0,0.4123846682827548,142.61343596688454,4.371543750241557,1134.7057080768934
586.0,1.9072630985930346,132.79992816261478,5.2089505234710884,1119.603441955484
587.0,3.744739134787693,119.7670489557928,4.2489407847486405,1092.97541682456
588.0,5.417638662646169,111.81459983386736,4.453064820116083,1094.2391427967027
589.0,5.029578211470692,99.87247853545324,10.231267887353994,1037.801924522062
590.0,2.670531630872091,99.74850306764733,9.26464730086326,1018.7186371080923
591.0,4.636788869192031,78.48924107547228,14.46335644694912,996.7010518941829
592.0,4.697139671047438,79.05024464683228,14.29138438514525,1000.7897615155575
593.0,5.677088640213839,71.73186935428342,11.392664408698266,971.3353980920433
594.0,0.3007289437233851,72.47333223014809,22.872007873098,950.9401744770823
595.0,4.250105920654619,55.24423817105992,25.87731132105054,910.2857329877118
596.0,-0.0016991817362281836,56.23705861324618,31.527865434454696,921.3726121559187
597.0,4.760570019540836,52.576822695676924,36.25358235116806,891.0227905302177
598.0,2.581400834033417,47.747326796203936,40.756259840957625,875.6143868976035
599.0,4.0382328023478635,46.42664464891635,46.295139986070325,839.657090526692
600.0,1.7005387172640667,41.26154009149718,49.76711584845049,836.3503937267526
601.0,3.7275972984078862,35.19370529832108,63.60337371386743,824.8645733920612
602.0,3.861620855563018,35.13353821081219,72.01124994546032,797.4603400393357
603.0,2.862749534774707,32.76573181070475,82.66768268836643,783.5717442181335
604.0,2.8859209831786643,28.74392600165214,87.00888469213012,773.5367912518163
605.0,4.664809120850379,31.220648220390217,115.64114322624144,760.438203278944
606.0,3.179331136914925,21.29248042804184,122.60230343497332,735.4894088508836
607.0,6.029685221911677,25.142696851169177,146.16314301598445,710.0869381181328
608.0,3.6629860938761,20.49925735421587,168.99888787239118,704.7033125224964
609.0,8.757598105601971,19.19077379951227,203.6571801873823,697.2242526049288
610.0,2.2371198174738254,18.8004691367436,233.39919060184562,682.7989069982796
611.0,1.7396322548725323,20.66941864063557,263.9479655587654,665.5192031730915
612.0,4.182081969574654,18.14821599567273,297.77809312044894,644.3228528032835
613.0,1.6988972407561675,12.462657441387705,353.2343720056946,629.5701127855016
614.0,3.2161578841561322,12.888483235309224,399.7266585432849,612.6976513598838
615.0,2.6842960501158473,12.775613758533183,444.225866318312,608.0974248922339
616.0,4.8230246862599415,16.270928795709693,509.9856609075882,601.9719809717246
617.0,5.222392962756857,14.709876433066256,569.9862299493024,595.3004011644016
618.0,6.237568075924827,8.547428657828021,633.7295615545905,581.965490034702
619.0,1.7547646365818252,11.647484673577537,695.6156649442194,562.3888706526382
620.0,-1.2107465581977976,8.750485211521152,762.0680966450027,547.9492024493386
621.0,2.1056131277856593,13.701396475051752,872.761688333266,529.7074490013517
622.0,4.577138808291238,8.355050082034296,964.6930272478041,543.7838426682285
623.0,7.311496510364577,12.395903221379001,1055.268291548466,526.3868990592339
624.0,2.6043024441474643,11.018266751183603,1115.2162249353812,504.5438305142939
625.0,5.564040724896529,15.57353321057019,1243.0319681135027,489.7027863817074
626.0,7.0231212381466435,8.685589113596734,1335.333215304314,493.24789231584515
627.0,1.6967449681722542,6.576394422893543,1426.2978377138227,482.2419502634248
628.0,6.748284425663712,12.626955207990505,1510.3238373780896,466.01909671654795
629.0,4.049634622019596,7.563866397591994,1618.0858252871947,451.87727191702794
630.0,-0.018825270049177334,10.13450663766801,1705.1877951330666,436.2859963373733
631.0,4.185633152495257,9.699118625596782,1813.8593652510974,437.3197039604217
632.0,3.861421328263731,6.879098336302633,1849.9287735087412,426.29590019482856
633.0,4.7278839470945115,7.895621322058673,1948.5529727569628,408.43667438892106
634.0,6.635178007487241,6.360773914951295,2024.1137894823,406.5463666424312
635.0,2.495399790969117,10.205612794585619,2100.097821962817,397.68107226826584
636.0,5.497235995503587,5.518187999873476,2111.3479280361566,381.6736656198222
637.0,7.778795965124061,7.895099802323045,2159.434278388257,356.6341597849426
638.0,3.6855476569095345,11.607104580490216,2166.29913343075,359.17121600100876
639.0,5.856805539874472,6.7578644650196225,2183.68648468709,338.37530563510194
640.0,4.987967509586383,4.958501912382616,2158.407078259876,334.1959123255553
641.0,3.3087520425478374,5.317361640587393,2169.1811131389613,331.905701297592
642.0,1.4266858993354958,2.4287873704685126,2135.309859384988,320.2737647635067
643.0,5.227494462851837,8.329913799458978,2113.1915331545297,296.2554542120106
644.0,2.5777217308374247,5.922388677901296,2079.899609591105,294.92003920392386
645.0,2.2757242217470264,6.597058896321528,2043.5513353821052,276.41509801431215
646.0,5.386570424477867,3.4881480727004543,1975.723600500808,274.53429225760163
647.0,3.8692204516895856,5.213061713964294,1920.403766497569,265.4415752824056
648.0,10.0199309600643,1.6649083525448702,1859.323106786424,249.03809692811797
649.0,3.730446358470118,2.6213593533429957,1806.8455541212006,241.04323323490087
650.0,-1.0179298418323413,4.478025116576418,1716.2857305195482,235.63502330159747
651.0,3.6187867293930367,5.075311091300733,1672.2481491461085,219.80908696455958
652.0,3.2944369680636214,2.3559312181679104,1597.5650358722578,214.94189965042352
653.0,3.0749979829766403,6.764333749943347,1547.5168389131743,208.43706499760884
654.0,8.13249289773725,4.771862225102211,1463.8462704494125,207.59979242939323
655.0,2.534170866441059,8.665156697177594,1396.325765339371,196.39756168556124
656.0,1.6678319372747126,6.16546229253936,1311.6807579332976,194.79056536122584
657.0,-0.6740469951311923,4.415022381310564,1232.7005633790907,184.92656861076597
658.0,6.417165756718788,0.04029797539857327,1184.2997677366434,179.45635582165465
659.0,-0.19564621593318066,2.648466447057416,1137.2601440803683,162.7638750770638
660.0,5.920462311440389,0.9350035576027267,1071.011219893973,161.59527125503843
661.0,2.686349447199376,1.6126780413202084,1006.3969025462511,153.7803208779643
662.0,1.7248262447666605,-1.3206140374850008,956.2812357428963,152.07427748357907
663.0,4.543386576842863,2.6743164892378672,888.4202675063875,140.2058716522647
664.0,2.270294562897476,3.1305878005449017,842.5495363023997,139.46933188969427
665.0,10.499468123279257,3.132007844697341,794.2090871261692,132.1127689600018
666.0,4.038213822219717,1.2785908725836634,744.5592653787737,130.009406129899
667.0,4.3593730630518905,7.4365297879663785,691.3036948996227,125.89165907236008
668.0,2.548163359778414,3.3493491353171123,660.3489872118453,123.09341757884357
669.0,1.280533133239686,-0.2298436983087413,644.2829877744587,119.81504201569646
670.0,-0.21821824115258437,6.907397143791968,581.2752810231185,110.60440972061645
671.0,7.315269235742278,2.386116063520177,548.1816205319337,106.61672559345106
672.0,4.1322417758991605,5.350449942086442,523.0630599842367,108.505375624593
673.0,2.58005700049668,0.9115605250630949,483.5362020300453,104.6621996546138
674.0,2.2765745483911815,-1.0661743965771393,460.97441634135816,105.76148313327582
675.0,2.7578086932121835,5.189042924353544,426.571540352551,101.8684315810674
676.0,6.558777484762317,7.686728763584199,391.50746222523856,94.45602540026562
677.0,1.6543111968497897,1.4745086565841348,376.5611315911974,90.13768383722575
678.0,1.7475953868225247,3.666925497173821,348.2705171044056,87.01618871049081
679.0,6.845524579656399,4.64856789760276,322.5412825167457,84.79714037756983
680.0,6.541387574959515,5.019044988768314,308.94581266905254,84.01666061052293
681.0,5.828403643683998,3.1464587066118384,305.2994465078226,84.44624466846383
682.0,2.908695784365335,2.266755257302748,281.48236180674303,74.84852298120563
683.0,4.000854185149137,7.4491968236443995,255.43835193989597,73.93932303473076
684.0,-0.12305174821969445,3.0348525167531193,248.53364099606634,75.68080848340526
685.0,-3.685088981636653,6.253668138461393,217.3193417722728,75.23937726009635
686.0,4.545755280437476,3.7119602077429477,210.18727697560664,60.94992432696955
687.0,2.550837956302445,1.8918521426556367,199.65397628092742,70.61206416323509
688.0,1.522613364599323,0.38889321902641427,198.6092729073271,63.019660957940914
689.0,1.6810641975260125,5.166635284897637,181.87880620003287,57.71183161792095
690.0,3.747004788362773,2.365443345387746,161.4621245242374,68.9994044067864
691.0,3.7369299625503913,4.3789824137827225,153.3876493874424,64.81652767917512
692.0,4.092821363086927,2.1547666974617528,148.63803429685683,60.23507523993547
693.0,2.8614325368000664,4.687524406098419,131.46662264673026,55.33977339440119
694.0,-1.633253391950575,4.0838700255110325,122.429685173438,50.971138534272455
695.0,0.71231376999134,-2.3954053598317557,119.54876889685866,52.800919462383916
696.0,1.7527180660385966,3.5697318711041532,101.57874233670046,54.127778445072806
697.0,2.4843324738257593,4.895806136143705,104.56706088384888,48.1204471243457
698.0,-0.3014183340362706,-1.2563161339285784,103.93300586010699,50.593344889858514
699.0,4.816453014129422,0.2878196769549959,89.03408326519968,42.58947707300575
700.0,0.3420434346307104,4.858147528484437,86.00403906783413,44.70428465444428
701.0,4.82473496765985,5.179150396384102,82.78482826483568,47.09607827522069
702.0,2.948905805605335,2.4290003184302975,81.04026543260858,43.80893593375026
703.0,-0.29958115964717535,2.0038307806269415,67.84873644740296,41.71654544742509
704.0,-0.22563116905487846,1.9584248973364424,66.32893550897364,39.72456188897925
705.0,6.536804162756994,0.6338749896953288,63.981316435581476,39.668690243851245
706.0,2.863641428278328,3.9986143169103627,53.31239371970713,35.3284340946519
707.0,3.866834469293792,2.73148164795262,53.337642075108306,30.819030713277442
708.0,0.7337664356401774,1.6693824962532062,54.247494902441076,31.899225389859367
709.0,3.5337152488120296,2.73434225652025,38.22325417063789,34.9857711283926
710.0,0.6826866448836313,5.6684579776461135,44.292428671006746,32.9404316412585
711.0,0.7082678968946823,-2.3443067695428113,35.32801658809322,25.03686709194227
712.0,-1.2536597759446977,0.6668556737312201,34.33460380638505,30.02197913707269
713.0,6.76681928635108,1.6504663148954535,38.32787597112642,29.031245143282888
714.0,2.7827475824379633,3.6700812719157625,33.28129937784706,28.037577735235118
715.0,1.7645761830542597,1.633708191119041,33.39210440853938,22.011018667111244
